,lat,lon,radiative_,sat,acqdate,acqtime,sensor,state,district
667,30.93179,74.56056,17.4,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
668,30.93314,74.53622,5.1,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
669,30.96723,74.57175,15.5,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
670,29.91722,75.84908,11.7,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
671,29.9177,75.85358,15.6,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
672,29.90309,75.79644,3.1,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
673,30.04889,74.98051,2.6,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
674,29.98051,75.64293,18.3,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
675,29.93781,75.59995,2.7,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
676,29.92976,75.64539,4.1,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
677,29.94943,75.90893,3.0,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
678,30.01092,75.85102,5.4,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
679,29.95996,75.85783,4.5,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
680,29.8361,75.6045,2.4,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
681,29.94027,75.70649,19.4,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
682,30.86888,76.12095,3.4,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
683,30.32226,75.9337,9.1,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
684,30.27438,75.88874,16.1,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
685,30.27392,75.88416,16.1,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
686,30.7906,75.7938,5.4,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
687,30.7352,75.55288,3.8,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
688,30.10421,75.60036,14.2,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
689,30.10096,75.60972,13.7,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
690,29.94565,75.35511,2.9,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
691,29.86901,75.36124,3.9,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
692,29.8704,75.37388,21.5,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
693,30.07858,75.63949,3.8,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
694,30.81901,74.57921,16.2,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
695,30.80529,74.45549,4.0,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
696,30.79601,74.48064,6.2,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
697,30.80599,74.42571,6.3,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
698,30.80139,74.42048,6.3,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
699,30.10141,75.77614,4.6,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
700,30.74669,74.38917,9.0,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
701,30.60455,75.44835,4.1,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
702,30.57272,75.55105,5.4,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
703,30.15537,75.01486,3.2,npp,2023-10-30,13:M3:11,VF375,PB,BATHINDA
704,30.58288,75.36298,4.0,npp,2023-10-30,13:M3:11,VF375,PB,MOGA
705,30.51388,75.39828,7.2,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
706,30.85483,74.53786,8.2,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
707,30.94995,76.17666,2.7,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
708,30.74166,76.45904,5.1,npp,2023-10-30,13:M3:11,VF375,PB,FATEHGARH SAHIB
709,30.73247,76.4425,8.6,npp,2023-10-30,13:M3:11,VF375,PB,FATEHGARH SAHIB
710,30.33416,75.7975,12.4,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
711,30.30215,75.73766,9.6,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
712,30.73037,75.75518,8.2,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
713,30.66564,75.91208,3.3,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
714,30.3412,75.58071,4.2,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
715,30.30692,75.57906,3.7,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
716,29.85528,75.42753,6.5,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
717,30.86796,74.76447,3.8,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
718,30.22583,75.49248,2.4,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
719,29.82776,75.97324,5.7,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
721,30.23671,75.88762,3.1,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
722,30.2453,75.97044,4.5,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
723,30.23176,75.63737,3.4,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
724,30.14861,75.49323,3.8,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
725,29.89218,75.53534,7.1,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
726,29.89171,75.53103,4.0,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
727,29.9439,75.57706,2.4,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
728,30.286,75.54179,3.6,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
729,30.06331,75.78127,3.1,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
730,30.05999,75.79079,5.7,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
731,30.62079,75.56254,3.7,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
732,30.53965,75.64062,17.6,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
733,31.02101,75.47274,7.8,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
734,30.25951,75.69794,11.4,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
735,30.23371,75.69568,3.7,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
736,30.17053,75.66363,3.7,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
737,29.85099,75.78987,6.1,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
738,30.08551,75.70584,5.9,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
739,30.09863,75.66811,2.4,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
740,31.08156,75.98454,1.4,npp,2023-10-30,13:M3:11,VF375,PB,SBS NAGAR
741,31.1139,75.63098,2.4,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
742,30.44929,75.83978,4.8,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
743,30.17972,75.92307,6.5,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
744,30.04262,75.66226,2.6,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
745,30.02862,75.69456,4.5,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
746,31.11476,75.92225,4.5,npp,2023-10-30,13:M3:11,VF375,PB,SBS NAGAR
747,31.11604,75.91898,4.5,npp,2023-10-30,13:M3:11,VF375,PB,SBS NAGAR
748,30.2097,75.87732,5.6,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
749,30.18319,75.87158,3.2,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
750,29.74022,75.98857,3.7,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
751,31.06739,75.63123,3.7,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
752,31.11397,75.85211,3.9,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
753,31.09504,75.85775,2.6,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
754,30.10471,75.72581,7.3,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
755,30.10893,75.76604,4.2,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
756,30.08078,75.74261,35.0,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
757,30.07939,75.72923,11.4,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
758,30.08315,75.7242,11.4,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
759,30.08223,75.71529,4.6,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
761,29.83078,75.80164,16.0,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
763,29.82628,75.75718,5.9,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
766,31.08354,75.74562,4.8,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
767,30.92204,74.73193,6.9,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
768,30.87673,74.55273,2.8,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
769,30.58317,75.65382,12.7,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
770,29.81191,75.74335,7.8,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
772,30.10134,75.85847,9.5,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
773,30.04682,75.86459,5.0,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
774,30.82694,74.61434,8.3,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
775,30.81277,74.82197,3.7,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
776,30.81855,74.83772,3.5,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
777,30.43664,75.47861,8.4,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
778,30.00669,75.47713,6.5,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
779,30.00713,75.48144,6.5,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
780,30.84423,74.58762,16.9,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
781,30.96568,74.57378,14.9,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
782,30.75483,74.8215,2.8,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
783,30.7526,74.80119,4.5,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
784,30.61164,74.35197,5.2,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
785,31.12801,75.3915,5.6,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
787,30.78087,75.672,5.0,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
788,30.799,75.5962,2.8,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
790,29.74545,75.92893,3.8,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
791,30.5088,75.4697,9.1,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
792,30.47994,75.51814,9.8,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
793,30.5218,75.47236,3.9,npp,2023-10-30,13:M3:11,VF375,PB,BARNALA
794,30.97376,74.68241,13.3,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
795,30.78442,74.74772,6.1,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
796,30.78342,74.74748,3.4,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
797,30.3006,76.02131,13.9,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
798,30.58609,76.39861,12.6,npp,2023-10-30,13:M3:11,VF375,PB,FATEHGARH SAHIB
799,30.51497,76.48628,10.1,npp,2023-10-30,13:M3:11,VF375,PB,FATEHGARH SAHIB
800,30.2039,74.56602,29.6,npp,2023-10-30,13:M3:11,VF375,PB,MUKTSAR
801,30.28339,76.16991,11.2,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
802,30.28418,76.16685,6.7,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
803,30.62894,76.44038,6.1,npp,2023-10-30,13:M3:11,VF375,PB,FATEHGARH SAHIB
804,30.63038,76.43839,3.8,npp,2023-10-30,13:M3:11,VF375,PB,FATEHGARH SAHIB
805,30.20208,76.10381,5.7,npp,2023-10-30,13:M3:11,VF375,PB,PATIALA
806,30.24095,76.14174,6.9,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
807,30.64274,74.66212,6.4,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
808,30.44088,74.42581,8.2,npp,2023-10-30,13:M3:11,VF375,PB,MUKTSAR
809,30.75214,74.50682,9.2,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
810,30.75436,74.50468,12.3,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
811,30.75147,74.50095,17.3,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
812,30.7561,74.50624,9.2,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
813,30.70312,75.40939,6.0,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
814,30.70079,75.42748,6.5,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
815,30.68727,75.46052,6.9,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
816,30.75022,75.40915,8.4,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
820,30.7171,74.85167,10.0,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
821,30.05438,75.90623,6.8,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
822,30.05116,75.90544,2.2,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
823,30.05542,75.90488,2.2,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
825,29.832,75.72948,13.7,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
826,29.82914,75.74332,12.0,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
827,30.14975,75.38395,2.7,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
828,30.99656,75.52604,2.9,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
829,31.01725,75.82054,8.1,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
830,30.9857,75.41895,3.8,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
831,30.67841,74.42277,4.2,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
832,29.89685,75.98518,6.4,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
833,30.16011,75.92461,8.9,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
834,30.11546,75.95379,4.7,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
835,30.1136,75.89371,8.7,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
836,30.12214,75.89258,9.8,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
837,30.11407,75.89828,8.7,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
838,30.11267,75.88461,5.5,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
839,29.85544,75.8756,2.6,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
840,30.6134,74.16159,4.2,npp,2023-10-30,13:M3:11,VF375,PB,FAZILKA
841,30.77075,74.32506,10.3,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
842,30.71782,74.38168,4.1,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
843,30.50193,74.22401,6.1,npp,2023-10-30,13:M3:11,VF375,PB,FAZILKA
844,30.17696,74.19582,5.6,npp,2023-10-30,13:M3:11,VF375,PB,FAZILKA
845,30.21159,76.59853,4.3,npp,2023-10-30,13:M3:11,VF375,PB,PATIALA
846,30.27358,76.6079,7.3,npp,2023-10-30,13:M3:11,VF375,PB,PATIALA
847,31.48284,75.48433,2.3,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
848,30.86481,74.39107,13.3,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
849,30.66668,74.38924,9.6,npp,2023-10-30,13:M3:11,VF375,PB,FIROZPUR
850,30.84825,76.35426,3.9,npp,2023-10-30,13:M3:11,VF375,PB,FATEHGARH SAHIB
851,32.04641,75.31046,0.7,npp,2023-10-30,02:M3:11,VF375,PB,GURDASPUR
852,32.04592,75.30942,0.6,npp,2023-10-30,02:M3:11,VF375,PB,GURDASPUR
853,30.42179,74.8552,14.9,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
854,29.90902,75.36449,4.3,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
855,29.9944,76.11397,17.0,npp,2023-10-30,13:M3:11,VF375,PB,PATIALA
858,30.02886,75.8578,8.5,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
859,29.81929,75.69324,2.7,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
860,29.83304,75.69804,57.4,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
861,29.81954,75.69096,5.1,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
862,30.04428,75.72044,2.6,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
863,30.02727,75.72172,4.4,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
864,30.02305,75.72227,4.4,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
865,30.03145,75.76286,3.3,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
866,30.03208,75.7266,4.2,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
867,29.78665,75.66656,6.5,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
868,29.83498,75.67552,7.2,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
869,29.79408,75.6567,1.9,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
870,29.83542,75.67989,7.2,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
871,29.7899,75.65726,5.2,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
872,29.98884,75.76299,3.5,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
873,29.90025,75.89251,4.1,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
874,30.80898,75.5267,4.2,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
875,29.98288,75.95613,10.8,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
876,32.00983,75.08715,9.0,npp,2023-10-30,13:M3:11,VF375,PB,GURDASPUR
877,31.17655,75.44822,9.2,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
878,31.04106,75.54282,4.9,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
879,29.94641,75.68327,9.8,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
880,29.81163,75.94312,4.1,npp,2023-10-30,13:M3:11,VF375,PB,SANGRUR
881,31.15891,75.8653,2.7,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
882,32.03369,75.15582,3.0,npp,2023-10-30,13:M3:11,VF375,PB,GURDASPUR
883,32.02037,75.23483,3.5,npp,2023-10-30,13:M3:11,VF375,PB,GURDASPUR
884,31.56343,75.47939,7.2,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
886,31.17634,75.4492,9.8,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
887,30.46456,76.52311,2.9,npp,2023-10-30,13:M3:11,VF375,PB,PATIALA
888,30.59358,76.66369,12.3,npp,2023-10-30,13:M3:11,VF375,PB,PATIALA
889,30.73992,76.47211,6.9,npp,2023-10-30,13:M3:11,VF375,PB,FATEHGARH SAHIB
890,30.62151,76.4395,5.3,npp,2023-10-30,13:M3:11,VF375,PB,FATEHGARH SAHIB
891,30.92412,75.6496,5.2,npp,2023-10-30,13:M3:11,VF375,PB,LUDHIANA
893,31.60466,75.42849,5.0,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
894,31.60525,75.42758,5.3,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
895,31.6367,75.53548,5.3,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
896,31.706,75.37317,3.9,npp,2023-10-30,13:M3:11,VF375,PB,GURDASPUR
897,31.70626,75.37547,7.8,npp,2023-10-30,13:M3:11,VF375,PB,GURDASPUR
898,31.69994,75.39697,5.4,npp,2023-10-30,13:M3:11,VF375,PB,GURDASPUR
899,31.49984,75.40069,2.6,npp,2023-10-30,13:M3:11,VF375,PB,KAPURTHALA
900,31.71172,75.42761,2.7,npp,2023-10-30,13:M3:11,VF375,PB,GURDASPUR
901,31.71164,75.43006,4.4,npp,2023-10-30,13:M3:11,VF375,PB,GURDASPUR
902,31.14723,75.74809,4.0,npp,2023-10-30,13:M3:11,VF375,PB,JALANDHAR
903,31.72856,75.42772,2.8,npp,2023-10-30,13:M3:11,VF375,PB,GURDASPUR
904,31.91939,75.49628,2.7,npp,2023-10-30,13:M3:11,VF375,PB,GURDASPUR
905,29.82283,75.35909,8.4,npp,2023-10-30,13:M3:11,VF375,PB,MANSA
906,30.35331,74.60014,10.2,npp,2023-10-30,13:M3:11,VF375,PB,MUKTSAR
907,30.40847,74.80811,17.3,npp,2023-10-30,13:M3:11,VF375,PB,FARIDKOT
